"Timestamp","Temperature_Celsius(°C)","Relative_Humidity(%)","Absolute_Humidity(g/m³)","DPT_Celsius(°C)","VPD(kPa)"
"Apr 14, 2024 06:11:49","2.0","92","5.1","0.8","0.06"
"Apr 14, 2024 06:12:49","2.0","93","5.2","1.0","0.05"
"Apr 14, 2024 06:13:49","1.9","93","5.1","0.9","0.05"
"Apr 14, 2024 06:14:49","1.9","93","5.1","0.9","0.05"
"Apr 14, 2024 06:15:49","1.9","93","5.1","0.9","0.05"
"Apr 14, 2024 06:16:49","1.8","93","5.1","0.8","0.05"
"Apr 14, 2024 06:17:49","1.7","93","5.1","0.7","0.05"
"Apr 14, 2024 06:18:49","1.7","93","5.1","0.7","0.05"
"Apr 14, 2024 06:19:49","1.6","93","5.0","0.6","0.05"
"Apr 14, 2024 06:20:49","1.6","93","5.0","0.6","0.05"
"Apr 14, 2024 06:21:49","1.6","93","5.0","0.6","0.05"
"Apr 14, 2024 06:22:49","1.6","93","5.0","0.6","0.05"
"Apr 14, 2024 06:23:49","1.6","93","5.0","0.6","0.05"
"Apr 14, 2024 06:24:49","1.6","93","5.0","0.6","0.05"
"Apr 14, 2024 06:25:49","1.6","93","5.0","0.6","0.05"
"Apr 14, 2024 06:26:49","1.6","93","5.0","0.6","0.05"
"Apr 14, 2024 06:27:49","1.6","94","5.1","0.7","0.04"
"Apr 14, 2024 06:28:49","1.5","94","5.0","0.6","0.04"
"Apr 14, 2024 06:29:49","1.4","94","5.0","0.5","0.04"
"Apr 14, 2024 06:30:49","1.4","93","5.0","0.4","0.05"
"Apr 14, 2024 06:31:49","1.3","93","4.9","0.3","0.05"
"Apr 14, 2024 06:32:49","1.4","94","5.0","0.5","0.04"
"Apr 14, 2024 06:33:49","1.4","94","5.0","0.5","0.04"
"Apr 14, 2024 06:34:49","1.4","94","5.0","0.5","0.04"
"Apr 14, 2024 06:35:49","1.4","94","5.0","0.5","0.04"
"Apr 14, 2024 06:36:49","1.4","94","5.0","0.5","0.04"
"Apr 14, 2024 06:37:49","1.5","94","5.0","0.6","0.04"
"Apr 14, 2024 06:38:49","1.7","95","5.2","1.0","0.03"
"Apr 14, 2024 06:39:49","1.7","95","5.2","1.0","0.03"
"Apr 14, 2024 06:40:49","1.7","95","5.2","1.0","0.03"
"Apr 14, 2024 06:41:49","1.6","95","5.1","0.9","0.03"
"Apr 14, 2024 06:42:49","1.5","95","5.1","0.8","0.03"
"Apr 14, 2024 06:43:49","1.5","95","5.1","0.8","0.03"
"Apr 14, 2024 06:44:49","1.5","95","5.1","0.8","0.03"
"Apr 14, 2024 06:45:49","1.5","95","5.1","0.8","0.03"
"Apr 14, 2024 06:46:49","1.5","95","5.1","0.8","0.03"
"Apr 14, 2024 06:47:49","1.6","95","5.1","0.9","0.03"
"Apr 14, 2024 06:48:49","1.6","95","5.1","0.9","0.03"
"Apr 14, 2024 06:49:49","1.6","95","5.1","0.9","0.03"
"Apr 14, 2024 06:50:49","1.6","95","5.1","0.9","0.03"
"Apr 14, 2024 06:51:49","1.5","95","5.1","0.8","0.03"
"Apr 14, 2024 06:52:49","1.4","95","5.1","0.7","0.03"
"Apr 14, 2024 06:53:49","1.4","95","5.1","0.7","0.03"
"Apr 14, 2024 06:54:49","1.4","95","5.1","0.7","0.03"
"Apr 14, 2024 06:55:49","1.4","95","5.1","0.7","0.03"
"Apr 14, 2024 06:56:49","1.4","95","5.1","0.7","0.03"
"Apr 14, 2024 06:57:49","1.4","95","5.1","0.7","0.03"
"Apr 14, 2024 06:58:49","1.4","95","5.1","0.7","0.03"
"Apr 14, 2024 06:59:49","1.4","95","5.1","0.7","0.03"
"Apr 14, 2024 07:00:49","1.4","95","5.1","0.7","0.03"
"Apr 14, 2024 07:01:49","1.4","95","5.1","0.7","0.03"
"Apr 14, 2024 07:02:49","1.4","95","5.1","0.7","0.03"
"Apr 14, 2024 07:03:49","1.4","95","5.1","0.7","0.03"
"Apr 14, 2024 07:04:49","1.5","95","5.1","0.8","0.03"
"Apr 14, 2024 07:05:49","1.5","95","5.1","0.8","0.03"
"Apr 14, 2024 07:06:49","1.5","95","5.1","0.8","0.03"
"Apr 14, 2024 07:07:49","1.7","95","5.2","1.0","0.03"
"Apr 14, 2024 07:08:49","1.7","95","5.2","1.0","0.03"
"Apr 14, 2024 07:09:49","1.7","96","5.2","1.1","0.03"
"Apr 14, 2024 07:10:49","1.9","96","5.3","1.3","0.03"
"Apr 14, 2024 07:11:49","1.9","96","5.3","1.3","0.03"
"Apr 14, 2024 07:12:49","2.3","96","5.4","1.7","0.03"
"Apr 14, 2024 07:13:49","2.5","96","5.5","1.9","0.03"
"Apr 14, 2024 07:14:49","2.5","96","5.5","1.9","0.03"
"Apr 14, 2024 07:15:49","2.7","96","5.6","2.1","0.03"
"Apr 14, 2024 07:16:49","2.7","96","5.6","2.1","0.03"
"Apr 14, 2024 07:17:49","2.9","96","5.7","2.3","0.03"
"Apr 14, 2024 07:18:49","3.1","96","5.8","2.5","0.03"
"Apr 14, 2024 07:19:49","3.1","96","5.8","2.5","0.03"
"Apr 14, 2024 07:20:49","3.2","96","5.8","2.6","0.03"
"Apr 14, 2024 07:21:49","3.3","96","5.8","2.7","0.03"
"Apr 14, 2024 07:22:49","3.4","95","5.8","2.7","0.04"
"Apr 14, 2024 07:23:49","3.4","95","5.8","2.7","0.04"
"Apr 14, 2024 07:24:49","3.6","94","5.8","2.7","0.05"
"Apr 14, 2024 07:25:49","3.6","94","5.8","2.7","0.05"
"Apr 14, 2024 07:26:49","3.8","92","5.8","2.6","0.06"
"Apr 14, 2024 07:27:49","3.8","92","5.8","2.6","0.06"
"Apr 14, 2024 07:28:49","3.9","92","5.8","2.7","0.06"
"Apr 14, 2024 07:29:49","4.0","92","5.8","2.8","0.07"
"Apr 14, 2024 07:30:49","4.2","90","5.8","2.7","0.08"
"Apr 14, 2024 07:31:49","4.4","90","5.9","2.9","0.08"
"Apr 14, 2024 07:32:49","4.4","90","5.9","2.9","0.08"
"Apr 14, 2024 07:33:49","4.4","89","5.8","2.7","0.09"
"Apr 14, 2024 07:34:49","4.5","89","5.8","2.8","0.09"
"Apr 14, 2024 07:35:49","4.5","89","5.8","2.8","0.09"
"Apr 14, 2024 07:36:49","4.6","88","5.8","2.8","0.10"
"Apr 14, 2024 07:37:49","4.7","88","5.9","2.9","0.10"
"Apr 14, 2024 07:38:49","4.8","88","5.9","3.0","0.10"
"Apr 14, 2024 07:39:49","4.8","88","5.9","3.0","0.10"
"Apr 14, 2024 07:40:49","4.9","87","5.9","2.9","0.11"
"Apr 14, 2024 07:41:49","4.9","87","5.9","2.9","0.11"
"Apr 14, 2024 07:42:49","5.0","87","5.9","3.0","0.11"
"Apr 14, 2024 07:43:49","5.0","87","5.9","3.0","0.11"
"Apr 14, 2024 07:44:49","5.1","86","5.9","2.9","0.12"
"Apr 14, 2024 07:45:49","5.1","86","5.9","2.9","0.12"
"Apr 14, 2024 07:46:49","5.2","86","5.9","3.0","0.12"
"Apr 14, 2024 07:47:49","5.2","86","5.9","3.0","0.12"
"Apr 14, 2024 07:48:49","5.3","85","5.9","3.0","0.13"
"Apr 14, 2024 07:49:49","5.4","85","5.9","3.1","0.13"
"Apr 14, 2024 07:50:49","5.6","85","6.0","3.3","0.14"
"Apr 14, 2024 07:51:49","5.6","85","6.0","3.3","0.14"
"Apr 14, 2024 07:52:49","5.6","85","6.0","3.3","0.14"
"Apr 14, 2024 07:53:49","5.7","83","5.9","3.0","0.16"
"Apr 14, 2024 07:54:49","5.7","83","5.9","3.0","0.16"
"Apr 14, 2024 07:55:49","5.8","83","6.0","3.1","0.16"
"Apr 14, 2024 07:56:49","5.9","83","6.0","3.2","0.16"
"Apr 14, 2024 07:57:49","5.9","83","6.0","3.2","0.16"
"Apr 14, 2024 07:58:49","5.9","83","6.0","3.2","0.16"
"Apr 14, 2024 07:59:49","5.9","82","5.9","3.1","0.17"
"Apr 14, 2024 08:00:49","5.9","82","5.9","3.1","0.17"
"Apr 14, 2024 08:01:49","5.9","82","5.9","3.1","0.17"
"Apr 14, 2024 08:02:49","5.9","82","5.9","3.1","0.17"
"Apr 14, 2024 08:03:49","5.9","82","5.9","3.1","0.17"
"Apr 14, 2024 08:04:49","5.9","82","5.9","3.1","0.17"
"Apr 14, 2024 08:05:49","6.0","82","6.0","3.2","0.17"
"Apr 14, 2024 08:06:49","6.1","82","6.0","3.3","0.17"
"Apr 14, 2024 08:07:49","6.1","82","6.0","3.3","0.17"
"Apr 14, 2024 08:08:49","6.1","81","5.9","3.1","0.18"
"Apr 14, 2024 08:09:49","6.2","81","6.0","3.2","0.18"
"Apr 14, 2024 08:10:49","6.2","81","6.0","3.2","0.18"
"Apr 14, 2024 08:11:49","6.2","81","6.0","3.2","0.18"
"Apr 14, 2024 08:12:49","6.2","81","6.0","3.2","0.18"
"Apr 14, 2024 08:13:49","6.2","81","6.0","3.2","0.18"
"Apr 14, 2024 08:14:49","6.2","81","6.0","3.2","0.18"
"Apr 14, 2024 08:15:49","6.3","81","6.0","3.3","0.18"
"Apr 14, 2024 08:16:49","6.3","81","6.0","3.3","0.18"
"Apr 14, 2024 08:17:49","6.3","81","6.0","3.3","0.18"
"Apr 14, 2024 08:18:49","6.3","81","6.0","3.3","0.18"
"Apr 14, 2024 08:19:49","6.3","81","6.0","3.3","0.18"
"Apr 14, 2024 08:20:49","6.3","81","6.0","3.3","0.18"
"Apr 14, 2024 08:21:49","6.3","81","6.0","3.3","0.18"
"Apr 14, 2024 08:22:49","6.3","80","5.9","3.1","0.19"
"Apr 14, 2024 08:23:49","6.4","80","6.0","3.2","0.19"
"Apr 14, 2024 08:24:49","6.4","80","6.0","3.2","0.19"
"Apr 14, 2024 08:25:49","6.5","80","6.0","3.3","0.19"
"Apr 14, 2024 08:26:49","6.5","80","6.0","3.3","0.19"
"Apr 14, 2024 08:27:49","6.5","80","6.0","3.3","0.19"
"Apr 14, 2024 08:28:49","6.6","80","6.0","3.4","0.19"
"Apr 14, 2024 08:29:49","6.6","80","6.0","3.4","0.19"
"Apr 14, 2024 08:30:49","6.6","80","6.0","3.4","0.19"
"Apr 14, 2024 08:31:49","6.7","80","6.1","3.5","0.20"
"Apr 14, 2024 08:32:49","6.8","80","6.1","3.6","0.20"
"Apr 14, 2024 08:33:49","6.8","80","6.1","3.6","0.20"
"Apr 14, 2024 08:34:49","6.8","79","6.0","3.4","0.21"
"Apr 14, 2024 08:35:49","7.0","79","6.1","3.6","0.21"
"Apr 14, 2024 08:36:49","7.2","79","6.2","3.8","0.21"
"Apr 14, 2024 08:37:49","7.2","79","6.2","3.8","0.21"
"Apr 14, 2024 08:38:49","7.2","78","6.1","3.6","0.22"
"Apr 14, 2024 08:39:49","7.2","78","6.1","3.6","0.22"
"Apr 14, 2024 08:40:49","7.2","78","6.1","3.6","0.22"
"Apr 14, 2024 08:41:49","7.2","77","6.0","3.4","0.23"
"Apr 14, 2024 08:42:49","7.2","77","6.0","3.4","0.23"
"Apr 14, 2024 08:43:49","7.3","77","6.1","3.5","0.24"
"Apr 14, 2024 08:44:49","7.3","77","6.1","3.5","0.24"
"Apr 14, 2024 08:45:49","7.3","77","6.1","3.5","0.24"
"Apr 14, 2024 08:46:49","7.4","77","6.1","3.6","0.24"
"Apr 14, 2024 08:47:49","7.4","77","6.1","3.6","0.24"
"Apr 14, 2024 08:48:49","7.4","77","6.1","3.6","0.24"
"Apr 14, 2024 08:49:49","7.4","77","6.1","3.6","0.24"
"Apr 14, 2024 08:50:49","7.4","77","6.1","3.6","0.24"
"Apr 14, 2024 08:51:49","7.3","77","6.1","3.5","0.24"
"Apr 14, 2024 08:52:49","7.3","76","6.0","3.3","0.25"
"Apr 14, 2024 08:53:49","7.3","76","6.0","3.3","0.25"
"Apr 14, 2024 08:54:49","7.4","76","6.0","3.4","0.25"
"Apr 14, 2024 08:55:49","7.4","76","6.0","3.4","0.25"
"Apr 14, 2024 08:56:49","7.5","76","6.1","3.5","0.25"
"Apr 14, 2024 08:57:49","7.5","76","6.1","3.5","0.25"
"Apr 14, 2024 08:58:49","7.5","76","6.1","3.5","0.25"
"Apr 14, 2024 08:59:49","7.6","76","6.1","3.6","0.25"
"Apr 14, 2024 09:00:49","7.6","76","6.1","3.6","0.25"
"Apr 14, 2024 09:01:49","7.8","76","6.2","3.8","0.25"
"Apr 14, 2024 09:02:49","7.9","73","6.0","3.4","0.29"
"Apr 14, 2024 09:03:49","7.9","73","6.0","3.4","0.29"
"Apr 14, 2024 09:04:49","7.9","73","6.0","3.4","0.29"
"Apr 14, 2024 09:05:49","7.9","73","6.0","3.4","0.29"
"Apr 14, 2024 09:06:49","7.9","73","6.0","3.4","0.29"
"Apr 14, 2024 09:07:49","7.9","74","6.1","3.5","0.28"
"Apr 14, 2024 09:08:49","7.9","74","6.1","3.5","0.28"
"Apr 14, 2024 09:09:49","7.9","74","6.1","3.5","0.28"
"Apr 14, 2024 09:10:49","7.9","74","6.1","3.5","0.28"
"Apr 14, 2024 09:11:49","8.0","74","6.1","3.6","0.28"
"Apr 14, 2024 09:12:49","8.0","74","6.1","3.6","0.28"
"Apr 14, 2024 09:13:49","8.0","74","6.1","3.6","0.28"
"Apr 14, 2024 09:14:49","8.1","74","6.2","3.7","0.28"
"Apr 14, 2024 09:15:49","8.1","73","6.1","3.5","0.29"
"Apr 14, 2024 09:16:49","8.1","73","6.1","3.5","0.29"
"Apr 14, 2024 09:17:49","8.1","73","6.1","3.5","0.29"
"Apr 14, 2024 09:18:49","8.2","73","6.1","3.6","0.29"
"Apr 14, 2024 09:19:49","8.2","73","6.1","3.6","0.29"
"Apr 14, 2024 09:20:49","8.2","72","6.0","3.4","0.30"
"Apr 14, 2024 09:21:49","8.4","72","6.1","3.6","0.31"
"Apr 14, 2024 09:22:49","8.4","72","6.1","3.6","0.31"
"Apr 14, 2024 09:23:49","8.6","72","6.2","3.8","0.31"
"Apr 14, 2024 09:24:49","8.6","72","6.2","3.8","0.31"
"Apr 14, 2024 09:25:49","8.7","72","6.2","3.9","0.31"
"Apr 14, 2024 09:26:49","8.7","72","6.2","3.9","0.31"
"Apr 14, 2024 09:27:49","8.7","72","6.2","3.9","0.31"
"Apr 14, 2024 09:28:49","8.7","71","6.1","3.7","0.33"
"Apr 14, 2024 09:29:49","8.7","71","6.1","3.7","0.33"
"Apr 14, 2024 09:30:49","8.7","70","6.0","3.5","0.34"
"Apr 14, 2024 09:31:49","8.6","70","6.0","3.4","0.34"
"Apr 14, 2024 09:32:49","8.8","70","6.1","3.6","0.34"
"Apr 14, 2024 09:33:49","9.0","70","6.2","3.8","0.34"
"Apr 14, 2024 09:34:49","9.0","70","6.2","3.8","0.34"
"Apr 14, 2024 09:35:49","8.9","70","6.1","3.7","0.34"
"Apr 14, 2024 09:36:49","8.8","68","5.9","3.2","0.36"
"Apr 14, 2024 09:37:49","8.8","68","5.9","3.2","0.36"
"Apr 14, 2024 09:38:49","8.9","68","6.0","3.3","0.36"
"Apr 14, 2024 09:39:49","9.0","68","6.0","3.4","0.37"
"Apr 14, 2024 09:40:49","9.2","68","6.1","3.6","0.37"
"Apr 14, 2024 09:41:49","9.4","68","6.2","3.8","0.38"
"Apr 14, 2024 09:42:49","9.6","68","6.2","4.0","0.38"
"Apr 14, 2024 09:43:49","9.7","68","6.3","4.1","0.39"
"Apr 14, 2024 09:44:49","9.8","65","6.0","3.5","0.42"
"Apr 14, 2024 09:45:49","9.8","65","6.0","3.5","0.42"
"Apr 14, 2024 09:46:49","10.0","65","6.1","3.7","0.43"
"Apr 14, 2024 09:47:49","10.0","65","6.1","3.7","0.43"
"Apr 14, 2024 09:48:49","9.8","65","6.0","3.5","0.42"
"Apr 14, 2024 09:49:49","9.6","63","5.8","2.9","0.44"
"Apr 14, 2024 09:50:49","9.4","63","5.7","2.7","0.44"
"Apr 14, 2024 09:51:49","9.4","63","5.7","2.7","0.44"
"Apr 14, 2024 09:52:49","9.4","65","5.9","3.1","0.41"
"Apr 14, 2024 09:52:52","9.4","65","5.9","3.1","0.41"
"Apr 14, 2024 09:53:52","9.5","65","5.9","3.2","0.42"
"Apr 14, 2024 09:54:52","9.5","65","5.9","3.2","0.42"
"Apr 14, 2024 09:55:52","9.7","65","6.0","3.4","0.42"
"Apr 14, 2024 09:56:52","9.7","65","6.0","3.4","0.42"
"Apr 14, 2024 09:57:52","9.7","65","6.0","3.4","0.42"
"Apr 14, 2024 09:58:52","9.9","65","6.1","3.6","0.43"
"Apr 14, 2024 09:59:52","9.9","65","6.1","3.6","0.43"
"Apr 14, 2024 10:00:52","10.0","65","6.1","3.7","0.43"
"Apr 14, 2024 10:01:52","10.0","65","6.1","3.7","0.43"
"Apr 14, 2024 10:02:52","10.1","65","6.2","3.8","0.43"
"Apr 14, 2024 10:03:52","10.1","62","5.9","3.1","0.47"
"Apr 14, 2024 10:04:52","10.2","62","5.9","3.2","0.47"
"Apr 14, 2024 10:05:52","10.2","62","5.9","3.2","0.47"
"Apr 14, 2024 10:06:52","10.2","62","5.9","3.2","0.47"
"Apr 14, 2024 10:07:52","10.2","62","5.9","3.2","0.47"
"Apr 14, 2024 10:08:52","10.4","62","6.0","3.4","0.48"
"Apr 14, 2024 10:09:52","10.6","62","6.0","3.6","0.49"
"Apr 14, 2024 10:10:52","10.8","62","6.1","3.8","0.49"
"Apr 14, 2024 10:11:52","11.0","60","6.0","3.5","0.53"
"Apr 14, 2024 10:12:52","11.4","60","6.2","3.9","0.54"
"Apr 14, 2024 10:13:52","11.6","60","6.2","4.1","0.55"
"Apr 14, 2024 10:14:52","11.9","60","6.3","4.4","0.56"
"Apr 14, 2024 10:15:52","12.3","60","6.5","4.8","0.57"
"Apr 14, 2024 10:16:52","12.3","57","6.2","4.0","0.62"
"Apr 14, 2024 10:17:52","11.9","57","6.0","3.6","0.60"
"Apr 14, 2024 10:18:52","11.7","57","6.0","3.5","0.59"
"Apr 14, 2024 10:19:52","11.9","57","6.0","3.6","0.60"
"Apr 14, 2024 10:20:52","12.1","57","6.1","3.8","0.61"
"Apr 14, 2024 10:21:52","12.1","57","6.1","3.8","0.61"
"Apr 14, 2024 10:22:52","11.9","57","6.0","3.6","0.60"
"Apr 14, 2024 10:23:52","12.1","57","6.1","3.8","0.61"
"Apr 14, 2024 10:24:52","11.9","57","6.0","3.6","0.60"
"Apr 14, 2024 10:25:52","11.7","56","5.9","3.2","0.61"
"Apr 14, 2024 10:26:52","11.5","56","5.8","3.0","0.60"
"Apr 14, 2024 10:27:52","11.3","56","5.7","2.8","0.59"
"Apr 14, 2024 10:28:52","11.3","56","5.7","2.8","0.59"
"Apr 14, 2024 10:29:52","11.4","56","5.8","2.9","0.59"
"Apr 14, 2024 10:30:52","11.4","56","5.8","2.9","0.59"
"Apr 14, 2024 10:31:52","11.3","56","5.7","2.8","0.59"
"Apr 14, 2024 10:32:52","11.3","56","5.7","2.8","0.59"
"Apr 14, 2024 10:33:52","11.3","56","5.7","2.8","0.59"
"Apr 14, 2024 10:34:52","11.3","57","5.8","3.1","0.58"
"Apr 14, 2024 10:35:52","11.1","57","5.7","2.9","0.57"
"Apr 14, 2024 10:36:52","11.1","57","5.7","2.9","0.57"
"Apr 14, 2024 10:37:52","10.9","57","5.7","2.7","0.56"
"Apr 14, 2024 10:38:52","10.8","57","5.6","2.6","0.56"
"Apr 14, 2024 10:39:52","10.8","57","5.6","2.6","0.56"
"Apr 14, 2024 10:40:52","10.8","57","5.6","2.6","0.56"
"Apr 14, 2024 10:41:52","11.0","57","5.7","2.8","0.56"
"Apr 14, 2024 10:42:52","11.0","57","5.7","2.8","0.56"
"Apr 14, 2024 10:43:52","10.8","57","5.6","2.6","0.56"
"Apr 14, 2024 10:44:52","10.8","57","5.6","2.6","0.56"
"Apr 14, 2024 10:45:52","11.0","60","6.0","3.5","0.53"
"Apr 14, 2024 10:46:52","11.4","57","5.8","3.2","0.58"
"Apr 14, 2024 10:47:52","11.4","57","5.8","3.2","0.58"
"Apr 14, 2024 10:48:52","11.4","57","5.8","3.2","0.58"
"Apr 14, 2024 10:49:52","11.6","57","5.9","3.4","0.59"
"Apr 14, 2024 10:50:52","11.2","57","5.8","3.0","0.57"
"Apr 14, 2024 10:51:52","11.0","56","5.6","2.6","0.58"
"Apr 14, 2024 10:52:52","10.8","56","5.5","2.4","0.57"
"Apr 14, 2024 10:53:52","10.8","57","5.6","2.6","0.56"
"Apr 14, 2024 10:54:52","11.0","57","5.7","2.8","0.56"
"Apr 14, 2024 10:55:52","11.4","57","5.8","3.2","0.58"
"Apr 14, 2024 10:56:52","11.5","57","5.9","3.3","0.58"
"Apr 14, 2024 10:57:52","11.3","57","5.8","3.1","0.58"
"Apr 14, 2024 10:58:52","11.3","57","5.8","3.1","0.58"
"Apr 14, 2024 10:59:52","11.1","57","5.7","2.9","0.57"
"Apr 14, 2024 11:00:52","11.1","57","5.7","2.9","0.57"
"Apr 14, 2024 11:01:52","11.0","57","5.7","2.8","0.56"
"Apr 14, 2024 11:02:52","11.1","57","5.7","2.9","0.57"
"Apr 14, 2024 11:03:52","11.3","57","5.8","3.1","0.58"
"Apr 14, 2024 11:04:52","11.9","57","6.0","3.6","0.60"
"Apr 14, 2024 11:05:52","11.9","57","6.0","3.6","0.60"
"Apr 14, 2024 11:06:52","11.7","54","5.7","2.7","0.63"
"Apr 14, 2024 11:07:52","11.6","54","5.6","2.6","0.63"
"Apr 14, 2024 11:08:52","12.2","57","6.2","3.9","0.61"
"Apr 14, 2024 11:09:52","12.2","54","5.8","3.2","0.65"
"Apr 14, 2024 11:10:52","11.8","54","5.7","2.8","0.64"
"Apr 14, 2024 11:11:52","11.6","54","5.6","2.6","0.63"
"Apr 14, 2024 11:12:52","11.8","57","6.0","3.5","0.60"
"Apr 14, 2024 11:13:52","11.9","57","6.0","3.6","0.60"
"Apr 14, 2024 11:14:52","11.9","55","5.8","3.1","0.63"
"Apr 14, 2024 11:15:52","11.7","55","5.8","2.9","0.62"
"Apr 14, 2024 11:16:52","11.5","55","5.7","2.8","0.61"
"Apr 14, 2024 11:17:52","11.5","55","5.7","2.8","0.61"
"Apr 14, 2024 11:18:52","11.3","55","5.6","2.6","0.60"
"Apr 14, 2024 11:19:52","11.5","55","5.7","2.8","0.61"
"Apr 14, 2024 11:20:52","12.1","55","5.9","3.3","0.64"
"Apr 14, 2024 11:21:52","12.3","55","6.0","3.5","0.64"
"Apr 14, 2024 11:22:52","11.9","55","5.8","3.1","0.63"
"Apr 14, 2024 11:23:52","11.9","54","5.7","2.9","0.64"
"Apr 14, 2024 11:24:52","11.8","54","5.7","2.8","0.64"
"Apr 14, 2024 11:25:52","11.8","54","5.7","2.8","0.64"
"Apr 14, 2024 11:26:52","11.9","54","5.7","2.9","0.64"
"Apr 14, 2024 11:27:52","12.3","54","5.9","3.2","0.66"
"Apr 14, 2024 11:28:52","12.3","54","5.9","3.2","0.66"
"Apr 14, 2024 11:29:52","12.2","54","5.8","3.2","0.65"
"Apr 14, 2024 11:30:52","12.4","54","5.9","3.3","0.66"
"Apr 14, 2024 11:31:52","13.2","54","6.2","4.1","0.70"
"Apr 14, 2024 11:32:52","14.0","51","6.2","4.0","0.78"
"Apr 14, 2024 11:33:52","14.2","48","5.9","3.3","0.84"
"Apr 14, 2024 11:34:52","13.6","48","5.7","2.8","0.81"
"Apr 14, 2024 11:35:52","13.0","48","5.4","2.2","0.78"
"Apr 14, 2024 11:36:52","12.6","48","5.3","1.9","0.76"
"Apr 14, 2024 11:37:52","12.4","48","5.2","1.7","0.75"
"Apr 14, 2024 11:38:52","12.0","50","5.3","1.9","0.70"
"Apr 14, 2024 11:39:52","11.8","50","5.3","1.7","0.69"
"Apr 14, 2024 11:40:52","11.6","50","5.2","1.5","0.68"
"Apr 14, 2024 11:41:52","11.6","50","5.2","1.5","0.68"
"Apr 14, 2024 11:42:52","11.6","52","5.4","2.1","0.66"
"Apr 14, 2024 11:43:52","11.6","52","5.4","2.1","0.66"
"Apr 14, 2024 11:44:52","11.4","52","5.3","1.9","0.65"
"Apr 14, 2024 11:45:52","11.4","52","5.3","1.9","0.65"
"Apr 14, 2024 11:46:52","11.2","52","5.3","1.7","0.64"
"Apr 14, 2024 11:47:52","11.2","52","5.3","1.7","0.64"
"Apr 14, 2024 11:48:52","11.2","54","5.5","2.2","0.61"
"Apr 14, 2024 11:49:52","11.4","54","5.5","2.4","0.62"
"Apr 14, 2024 11:50:52","11.8","54","5.7","2.8","0.64"
"Apr 14, 2024 11:51:52","12.6","54","6.0","3.5","0.67"
"Apr 14, 2024 11:52:52","12.8","51","5.7","2.9","0.72"
"Apr 14, 2024 11:52:57","12.8","51","5.7","2.9","0.72"
"Apr 14, 2024 11:53:57","13.2","51","5.9","3.3","0.74"
"Apr 14, 2024 11:54:57","13.6","48","5.7","2.8","0.81"
"Apr 14, 2024 11:55:57","13.8","48","5.7","3.0","0.82"
"Apr 14, 2024 11:56:57","14.2","48","5.9","3.3","0.84"
"Apr 14, 2024 11:57:57","14.6","45","5.6","2.8","0.91"
"Apr 14, 2024 11:58:57","14.2","45","5.5","2.4","0.89"
"Apr 14, 2024 11:59:57","14.6","45","5.6","2.8","0.91"
"Apr 14, 2024 12:00:57","14.8","45","5.7","3.0","0.93"
"Apr 14, 2024 12:01:57","15.0","45","5.8","3.2","0.94"
"Apr 14, 2024 12:02:57","15.4","45","5.9","3.5","0.96"
"Apr 14, 2024 12:03:57","15.2","45","5.8","3.3","0.95"
"Apr 14, 2024 12:04:57","14.4","45","5.6","2.6","0.90"
"Apr 14, 2024 12:05:57","14.2","45","5.5","2.4","0.89"
"Apr 14, 2024 12:06:57","14.2","45","5.5","2.4","0.89"
"Apr 14, 2024 12:07:57","14.4","45","5.6","2.6","0.90"
"Apr 14, 2024 12:08:57","14.8","45","5.7","3.0","0.93"
"Apr 14, 2024 12:09:57","15.0","45","5.8","3.2","0.94"
"Apr 14, 2024 12:10:57","15.4","45","5.9","3.5","0.96"
"Apr 14, 2024 12:11:57","15.6","42","5.6","2.7","1.03"
"Apr 14, 2024 12:12:57","15.7","42","5.6","2.8","1.03"
"Apr 14, 2024 12:13:57","16.1","42","5.8","3.2","1.06"
"Apr 14, 2024 12:14:57","16.3","42","5.8","3.4","1.07"
"Apr 14, 2024 12:15:57","16.7","42","6.0","3.7","1.10"
"Apr 14, 2024 12:16:57","16.7","39","5.5","2.7","1.16"
"Apr 14, 2024 12:17:57","16.1","39","5.3","2.1","1.12"
"Apr 14, 2024 12:18:57","15.5","39","5.2","1.6","1.07"
"Apr 14, 2024 12:19:57","14.7","39","4.9","0.9","1.02"
"Apr 14, 2024 12:20:57","14.1","39","4.7","0.3","0.98"
"Apr 14, 2024 12:21:57","13.7","41","4.9","0.7","0.92"
"Apr 14, 2024 12:22:57","13.5","44","5.2","1.5","0.87"
"Apr 14, 2024 12:23:57","13.3","44","5.1","1.3","0.86"
"Apr 14, 2024 12:24:57","13.3","44","5.1","1.3","0.86"
"Apr 14, 2024 12:25:57","13.1","44","5.0","1.1","0.84"
"Apr 14, 2024 12:26:57","13.1","44","5.0","1.1","0.84"
"Apr 14, 2024 12:27:57","13.1","46","5.2","1.7","0.81"
"Apr 14, 2024 12:28:57","13.2","46","5.3","1.8","0.82"
"Apr 14, 2024 12:29:57","13.2","46","5.3","1.8","0.82"
"Apr 14, 2024 12:30:57","13.1","46","5.2","1.7","0.81"
"Apr 14, 2024 12:31:57","13.0","46","5.2","1.6","0.81"
"Apr 14, 2024 12:32:57","13.0","46","5.2","1.6","0.81"
"Apr 14, 2024 12:33:57","12.9","46","5.2","1.5","0.80"
"Apr 14, 2024 12:34:57","12.9","46","5.2","1.5","0.80"
